departure_hour,day_of_week,month,origin_airport,destination_airport,route_distance_km,weather_score,crew_duty_hours,historical_delay_rate,aircraft_age,gate_turnaround_mins,aircraft_type,delay_label,delay_probability,origin_encoded,destination_encoded,aircraft_encoded,is_peak_hour,is_monsoon,is_fog_season,is_peak_day,crew_risk,tight_turnaround,aging_aircraft,weather_monsoon,risk_score
6,1,5,BLR,DEL,1752,0,3.5,0.386775935087729,14,24,B737,0,0.3547,2,1,1,0,0,0,0,0,1,0,0,0.23537157728070515
14,4,10,BLR,DEL,1776,0,8.0,0.37152018720172375,21,72,B737,0,0.2486,2,1,1,0,0,0,1,0,0,1,0,0.20003206552060332
16,2,1,BLR,BOM,854,1,7.5,0.27660192780053805,21,45,ATR72,0,0.4106,2,0,3,0,0,1,0,0,0,1,0,0.42681067473018836
17,2,9,HYD,BLR,542,0,7.0,0.2185016543837057,13,83,A320,0,0.3874,3,2,0,1,1,0,0,0,0,0,0,0.07647557903429698
0,1,12,DEL,CCU,1302,0,11.9,0.4038426348962325,8,40,ATR72,0,0.4315,1,4,3,0,0,1,0,1,0,0,0,0.37134492221368137
7,2,6,DEL,BOM,1169,0,12.6,0.34506196567297576,13,88,ATR72,1,0.638,1,0,3,1,1,0,0,1,0,0,0,0.2707716879855415
7,4,8,DEL,BLR,1776,1,1.9,0.37712567277652587,17,24,ATR72,1,0.8509,1,2,3,1,1,0,1,0,1,0,1,0.5519939854717841
3,2,4,AMD,DEL,854,2,11.2,0.20548413602568905,5,24,B737,1,0.8322,6,1,1,0,0,0,0,1,1,0,0,0.8219194476089912
16,6,8,HYD,BLR,474,3,9.7,0.1410427699397403,4,87,A320,1,0.9064,3,2,0,0,1,0,1,0,0,0,3,0.8693649694789092
9,4,4,GOI,DEL,1861,0,2.5,0.328601550297754,16,51,ATR72,0,0.3814,7,1,3,1,0,0,1,0,0,0,0,0.1850105426042139
14,0,8,CCU,DEL,1272,0,5.8,0.42320768829441957,18,41,ATR72,0,0.4393,4,1,3,0,1,0,0,0,0,0,0,0.14812269090304683
18,5,1,MAA,BOM,985,0,11.6,0.3361369996363436,17,31,A320,1,0.7045,5,0,0,1,0,1,0,1,0,0,0,0.34764794987272024
20,5,8,DEL,AMD,885,1,11.1,0.21561618376810715,11,41,A321,1,0.9062,1,6,2,1,1,0,0,1,0,0,1,0.4754656643188375
17,1,5,DEL,AMD,918,0,13.5,0.19883941300649396,12,41,A321,1,0.5495,1,6,2,1,0,0,0,1,0,0,0,0.21959379455227288
23,2,6,BOM,DEL,1116,0,2.2,0.387717278328755,5,27,B737,0,0.4051,0,1,1,0,1,0,0,0,1,0,0,0.23570104741506426
0,3,5,HYD,BOM,572,3,2.3,0.26014943158612885,10,29,B777,1,0.8541,3,0,4,0,0,0,0,0,1,0,0,0.941052301055145
1,0,9,BOM,HYD,605,0,10.9,0.2035311354940239,17,33,A320,1,0.5514,0,3,0,0,1,0,0,1,0,0,0,0.22123589742290836
10,2,7,PNQ,BOM,139,2,14.0,0.12683095305068484,4,39,B737,1,0.8707,8,0,1,0,1,0,0,1,0,0,2,0.6943908335677397
4,5,5,BOM,BLR,848,1,1.0,0.2919589337459841,4,79,A320,0,0.3668,0,2,0,0,0,0,0,0,0,0,0,0.35218562681109444
22,6,4,DEL,GOI,1942,1,1.8,0.3579983787428131,20,23,B737,1,0.6432,1,7,1,0,0,0,1,0,1,1,0,0.5452994325599845
18,0,3,BOM,PNQ,91,1,10.7,0.1981969190446145,21,50,ATR72,1,0.7793,0,8,3,1,0,0,0,1,0,1,0,0.46936892166561506
12,3,7,HYD,BLR,504,0,5.8,0.14625422268973684,15,76,ATR72,0,0.2085,3,2,3,0,1,0,0,0,0,0,0,0.05118897794140789
16,5,4,BOM,DEL,1117,1,2.5,0.37099048896962883,14,28,B737,1,0.5984,0,1,1,0,0,0,0,0,1,0,0,0.4798466711393701
9,1,3,PNQ,BOM,146,1,8.6,0.14864790921887072,6,70,B777,1,0.5595,8,0,4,1,0,0,0,0,0,0,0,0.30202676822660474
13,1,3,BOM,BLR,863,2,3.4,0.31026433097957107,10,83,B777,1,0.5241,0,2,4,0,0,0,0,0,0,0,0,0.6085925158428499
6,6,2,BLR,BOM,829,0,10.5,0.326551289899111,14,79,ATR72,0,0.4306,2,0,3,0,0,1,1,1,0,0,0,0.41429295146468886
23,0,4,PNQ,BOM,154,0,1.7,0.11821870746932003,7,54,ATR72,0,0.0973,8,0,3,0,0,0,0,0,0,0,0,0.04137654761426201
15,5,10,CCU,DEL,1343,1,1.8,0.4287571193673384,11,76,B777,0,0.4715,4,1,4,0,0,0,0,0,0,0,0,0.40006499177856847
6,5,2,BOM,DEL,1129,1,13.5,0.3860168183461842,7,40,B737,1,0.6744,0,1,1,0,0,1,0,1,0,0,0,0.6151058864211644
4,1,5,AMD,DEL,921,0,10.4,0.18911907014647888,17,38,A321,0,0.4456,6,1,2,0,0,0,0,1,0,0,0,0.2161916745512676
8,0,2,MAA,BOM,1032,0,2.2,0.31837541055770424,1,43,B777,0,0.3474,5,0,4,1,0,1,0,0,0,0,0,0.19143139369519646
8,6,6,BOM,MAA,1013,0,2.1,0.31583006415286563,1,24,B737,1,0.5763,0,5,1,1,1,0,1,0,1,0,0,0.28054052245350297
9,1,3,DEL,BOM,1136,0,1.8,0.35125026487703315,10,83,A321,0,0.2905,1,0,2,1,0,0,0,0,0,0,0,0.1229375927069616
20,3,10,BOM,HYD,637,1,7.8,0.22048812741507126,21,33,A321,1,0.6082,0,3,2,1,0,0,0,0,0,1,0,0.32717084459527496
16,6,2,HYD,BOM,594,0,5.5,0.24824308986865118,10,25,ATR72,0,0.2993,3,0,3,0,0,1,1,0,1,0,0,0.3368850814540279
10,2,5,GOI,DEL,1900,0,3.4,0.28940361044342666,9,55,B777,0,0.1158,7,1,4,0,0,0,0,0,0,0,0,0.10129126365519933
14,6,8,DEL,CCU,1336,0,10.0,0.4793261350438255,7,22,B777,1,0.5917,1,4,4,0,1,0,1,0,1,0,0,0.33776414726533893
10,5,1,GOI,DEL,1941,0,3.4,0.36939897100078706,16,23,A321,0,0.4478,7,1,2,0,0,1,0,0,1,0,0,0.30928963985027547
10,5,7,MAA,BOM,980,3,7.3,0.26224338983589407,13,53,ATR72,1,0.9049,5,0,3,0,1,0,0,0,0,0,3,0.841785186442563
2,0,4,DEL,BLR,1714,2,3.7,0.40790271262190975,3,80,ATR72,1,0.5632,1,2,3,0,0,0,0,0,0,0,0,0.6427659494176684
5,1,6,PNQ,BOM,152,1,13.8,0.1801296010774649,12,22,ATR72,1,0.8221,8,0,3,0,1,0,0,1,1,0,1,0.5630453603771127
20,3,8,HYD,BLR,539,0,4.1,0.1541971989760994,9,70,B737,0,0.3117,3,2,1,1,1,0,0,0,0,0,0,0.05396901964163479
21,0,5,HYD,BLR,460,2,4.3,0.14311155999173578,16,53,B737,1,0.5572,3,2,1,0,0,0,0,0,0,0,0,0.5500890459971075
6,5,9,BLR,HYD,469,0,11.9,0.15792760884544105,3,23,B737,1,0.5632,2,3,1,0,1,0,0,1,1,0,0,0.30527466309590434
14,6,5,BLR,DEL,1788,1,6.3,0.4259248733060843,4,36,A320,1,0.4904,2,1,0,0,0,0,1,0,0,0,0,0.4690737056571295
14,1,3,DEL,AMD,936,2,1.0,0.16690810703559927,2,65,ATR72,0,0.4668,1,6,3,0,0,0,0,0,0,0,0,0.5584178374624598
18,5,11,BOM,BLR,878,0,6.5,0.23271750160908444,6,41,A320,0,0.3631,0,2,0,1,0,1,0,0,0,0,0,0.16145112556317953
2,1,3,BOM,PNQ,142,2,13.8,0.16213444972535296,9,38,ATR72,1,0.7849,0,8,3,0,0,0,0,1,0,0,0,0.7067470574038736
20,4,4,BLR,DEL,1729,0,1.6,0.40671707799193857,20,33,A321,0,0.4827,2,1,2,1,0,0,1,0,0,1,0,0.2123509772971785
13,5,9,DEL,CCU,1322,0,12.4,0.48772617628261794,14,60,B777,1,0.5951,1,4,4,0,1,0,0,1,0,0,0,0.32070416169891625
11,2,11,HYD,BLR,513,1,8.5,0.20588250701400707,16,39,B777,1,0.5524,3,2,4,0,0,1,0,0,0,0,0,0.4020588774549025
20,4,9,BOM,DEL,1158,0,12.3,0.33646868935151314,1,27,B777,1,0.7346,0,1,4,1,1,0,1,1,1,0,0,0.43776404127302954
11,5,12,HYD,BOM,615,1,8.8,0.3092523289954846,8,40,A321,1,0.5437,3,0,2,0,0,1,0,0,0,0,0,0.43823831514841965
3,6,7,BOM,PNQ,161,0,6.0,0.14876670686212645,12,85,B737,0,0.3095,0,8,1,0,1,0,1,0,0,0,0,0.12206834740174427
0,6,6,DEL,CCU,1260,2,1.0,0.403976596498857,6,46,A321,1,0.7116,1,4,2,0,1,0,1,0,0,0,2,0.7113918087745998
12,0,3,BOM,DEL,1137,0,6.8,0.37742884204312604,17,32,B777,0,0.321,0,1,4,0,0,0,0,0,0,0,0,0.1321000947150941
16,5,8,AMD,DEL,882,2,4.7,0.21628519550158506,21,68,B737,1,0.7365,6,1,1,0,1,0,0,0,0,1,2,0.5756998184255547
8,4,1,DEL,CCU,1295,2,7.9,0.48798626773611603,9,58,B777,1,0.7452,1,4,4,1,0,1,1,0,0,0,0,0.8207951937076405
18,2,1,AMD,DEL,879,0,6.3,0.26076110025565546,21,31,B777,0,0.4243,6,1,4,1,0,1,0,0,0,1,0,0.1712663850894794
6,3,10,DEL,AMD,908,0,9.3,0.15511353814421008,13,66,A320,0,0.212,1,6,0,0,0,0,0,0,0,0,0,0.05428973835047353
17,1,4,GOI,DEL,1943,2,9.6,0.28922847920732575,15,47,ATR72,1,0.8157,7,1,3,1,0,0,0,0,0,0,0,0.601229967722564
18,6,9,MAA,BOM,1003,0,9.4,0.3146450090124607,19,29,B737,1,0.7759,5,0,1,1,1,0,1,0,1,1,0,0.2801257531543612
6,3,3,DEL,CCU,1338,1,10.6,0.45299915229264187,3,35,B737,1,0.6512,1,4,1,0,0,0,0,1,0,0,0,0.5585497033024247
2,2,1,MAA,BOM,1019,1,1.6,0.26230032951237453,17,44,A320,0,0.4749,5,0,0,0,0,1,0,0,0,0,0,0.4218051153293311
17,3,3,BOM,MAA,1009,0,5.0,0.3488985159920793,12,51,A321,0,0.3396,0,5,2,1,0,0,0,0,0,0,0,0.12211448059722775
14,0,7,MAA,BOM,1039,1,5.8,0.3101074166800233,4,52,B737,0,0.424,5,0,1,0,1,0,0,0,0,0,1,0.35853759583800815
6,3,5,DEL,BLR,1745,1,13.3,0.4039768827151118,10,79,B737,1,0.5616,1,2,1,0,0,0,0,1,0,0,0,0.5413919089502891
14,6,11,BOM,MAA,975,0,9.8,0.33057792494526905,2,67,ATR72,0,0.2822,0,5,3,0,0,1,1,0,0,0,0,0.26570227373084415
0,6,4,BLR,DEL,1739,0,1.4,0.40054551179104503,11,64,ATR72,0,0.2602,2,1,3,0,0,0,1,0,0,0,0,0.21019092912686577
21,2,11,AMD,DEL,890,0,10.8,0.21585230088818907,10,56,B737,0,0.2863,6,1,1,0,0,1,0,1,0,0,0,0.3055483053108662
22,5,4,BOM,BLR,812,2,13.8,0.2588405437818746,15,36,B777,1,0.8735,0,2,4,0,0,0,0,1,0,0,0,0.7405941903236561
4,4,9,BLR,BOM,843,0,3.2,0.2746907426667585,19,22,B737,0,0.4599,2,0,1,0,1,0,1,0,1,1,0,0.2661417599333655
18,1,1,DEL,AMD,924,0,4.5,0.24664173858664074,7,87,A321,0,0.2487,1,6,2,1,0,1,0,0,0,0,0,0.16632460850532427
12,6,2,BOM,BLR,805,0,11.2,0.3034577923121413,18,43,B737,1,0.5414,0,2,1,0,0,1,1,1,0,0,0,0.4062102273092495
20,3,5,BOM,HYD,586,1,12.8,0.21323723790349725,21,30,B777,1,0.8053,0,3,4,1,0,0,0,1,0,1,0,0.4746330332662241
6,3,5,BOM,MAA,1045,1,7.1,0.2734461259425,6,36,A321,0,0.3794,0,5,2,0,0,0,0,0,0,0,0,0.345706144079875
11,3,4,HYD,BLR,545,0,4.9,0.18914181775285568,11,52,A321,0,0.1257,3,2,2,0,0,0,0,0,0,0,0,0.06619963621349949
17,0,3,BOM,PNQ,122,3,6.3,0.18275189221063032,15,23,B777,1,1.0,0,8,4,1,0,0,0,0,1,0,0,0.9139631622737205
7,3,1,DEL,CCU,1335,2,12.6,0.40624575936190715,6,86,A321,1,0.9125,1,4,2,1,0,1,0,1,0,0,0,0.8721860157766674
13,4,7,BLR,HYD,529,1,13.1,0.13305494570933799,3,73,B737,1,0.5532,2,3,1,0,1,0,1,1,0,0,1,0.5165692309982683
11,1,9,HYD,BLR,473,1,7.9,0.21933940143053476,3,38,B737,0,0.4577,3,2,1,0,1,0,0,0,0,0,1,0.3267687905006872
7,6,7,DEL,GOI,1916,1,11.8,0.3740476131953519,5,32,B777,1,0.9196,1,7,4,1,1,0,1,1,0,0,1,0.6009166646183732
0,3,3,DEL,CCU,1320,0,6.2,0.47231494864646295,14,23,A321,0,0.3889,1,4,2,0,0,0,0,0,1,0,0,0.265310232026262
13,3,2,BOM,BLR,839,3,7.8,0.2599565677953874,8,36,B737,1,0.774,0,2,1,0,0,1,0,0,0,0,0,0.9209847987283856
5,3,2,HYD,BLR,515,1,9.7,0.16111124711661362,2,58,A321,0,0.3644,3,2,2,0,0,1,0,0,0,0,0,0.3863889364908148
23,5,7,AMD,DEL,866,0,8.6,0.2542230746343948,17,49,B777,0,0.4517,6,1,4,0,1,0,0,0,0,0,0,0.08897807612203817
20,2,9,BOM,PNQ,94,0,12.6,0.15030839507798363,10,29,ATR72,1,0.7101,0,8,3,1,1,0,0,1,1,0,0,0.30260793827729426
19,1,2,PNQ,BOM,97,0,4.9,0.11899701189436092,4,78,B737,0,0.2476,8,0,1,1,0,1,0,0,0,0,0,0.12164895416302632
1,1,8,AMD,DEL,937,1,4.5,0.2102446637433669,17,45,B737,0,0.4841,6,1,1,0,1,0,0,0,0,0,1,0.3235856323101784
16,6,8,BLR,DEL,1739,0,5.4,0.4440448505736173,11,84,A321,0,0.3776,2,1,2,0,1,0,1,0,0,0,0,0.22541569770076605
11,3,4,DEL,BOM,1179,2,6.6,0.3909943143854392,16,75,ATR72,1,0.6564,1,0,3,0,0,0,0,0,0,0,0,0.6368480100349037
22,1,1,DEL,GOI,1909,1,10.2,0.30043632696503086,21,40,A321,1,0.6902,1,7,2,0,0,1,0,1,0,1,0,0.5851527144377607
23,3,11,BOM,DEL,1114,1,13.3,0.3568968031595386,20,31,B777,1,0.7128,0,1,4,0,0,1,0,1,0,1,0,0.6049138811058384
21,6,12,DEL,BLR,1730,0,2.4,0.43344241452865834,3,32,B737,0,0.2934,1,2,1,0,0,1,1,0,0,0,0,0.3017048450850304
1,0,9,BLR,BOM,832,0,12.4,0.2715740679176454,13,64,B777,0,0.4586,2,0,4,0,1,0,0,1,0,0,0,0.24505092377117588
6,3,2,HYD,BOM,572,0,9.4,0.25951309076115037,8,73,A320,0,0.2038,3,0,0,0,0,1,0,0,0,0,0,0.17082958176640262
2,4,9,BOM,MAA,1013,0,7.7,0.29675926767279714,21,65,B777,0,0.3187,0,5,4,0,1,0,1,0,0,1,0,0.173865743685479
21,0,4,DEL,BOM,1111,0,7.4,0.3404289747254869,17,31,ATR72,0,0.3062,1,0,3,0,0,0,0,0,0,0,0,0.1191501411539204
3,1,12,BOM,MAA,1054,1,5.1,0.34739913781527626,15,77,ATR72,0,0.389,0,5,3,0,0,1,0,0,0,0,0,0.4515896982353467
14,5,9,CCU,DEL,1288,0,6.7,0.41320993653931365,1,74,B737,0,0.3153,4,1,1,0,1,0,0,0,0,0,0,0.14462347778875978
15,2,5,MAA,BOM,1064,0,12.4,0.31755800919502597,11,27,A320,1,0.527,5,0,0,0,0,0,0,1,1,0,0,0.3611453032182591
12,5,11,HYD,BOM,573,2,10.2,0.3137378438164321,2,47,B777,1,0.7755,3,0,4,0,0,1,0,1,0,0,0,0.8398082453357512
3,1,8,MAA,BOM,973,0,7.9,0.31509573351180725,11,34,ATR72,0,0.346,5,0,3,0,1,0,0,0,0,0,0,0.11028350672913254
11,6,10,DEL,GOI,1906,1,11.2,0.35782983994203604,11,72,ATR72,1,0.6431,1,7,3,0,0,0,1,1,0,0,0,0.5952404439797125
10,0,1,BOM,MAA,1011,2,4.8,0.31699882681579367,15,50,A320,1,0.5768,0,5,0,0,0,1,0,0,0,0,0,0.6909495893855278
17,4,4,DEL,GOI,1901,0,1.6,0.34156421866859055,6,46,B737,0,0.2866,1,7,1,1,0,0,1,0,0,0,0,0.1895474765340067
4,5,6,AMD,DEL,901,2,7.0,0.2246577142032295,13,22,B777,1,0.8399,6,1,4,0,1,0,0,0,1,0,2,0.6786301999711303
10,3,1,DEL,AMD,920,3,11.3,0.23537849217046672,12,89,A320,1,0.9442,1,6,0,0,0,1,0,1,0,0,0,1.0623824722596633
15,2,10,BOM,BLR,856,1,4.4,0.2736995885665621,19,74,B737,0,0.4095,0,2,1,0,0,0,0,0,0,1,0,0.34579485599829674
11,2,11,BLR,BOM,892,1,6.1,0.34528967959978274,2,27,B777,1,0.4881,2,0,4,0,0,1,0,0,1,0,0,0.5508513878599239
14,5,1,BLR,BOM,837,1,3.1,0.3065085312452756,12,28,B777,1,0.5726,2,0,4,0,0,1,0,0,1,0,0,0.5372779859358464
9,6,11,DEL,BLR,1774,0,5.2,0.4548042089601484,8,67,A321,0,0.3819,1,2,2,1,0,1,1,0,0,0,0,0.30918147313605193
11,4,10,BOM,BLR,894,0,6.2,0.321953102465605,19,20,A320,0,0.3788,0,2,0,0,0,0,1,0,1,1,0,0.2826835858629617
2,3,4,DEL,GOI,1943,2,13.4,0.35771225860383205,14,36,B737,1,0.8631,1,7,1,0,0,0,0,1,0,0,0,0.7751992905113413
20,2,2,PNQ,BOM,137,2,12.7,0.17773556122052603,20,29,A321,1,1.0,8,0,2,1,0,1,0,1,1,1,0,0.8922074464271841
4,1,1,DEL,CCU,1271,0,9.8,0.42248902168159125,4,88,A321,0,0.269,1,4,2,0,0,1,0,0,0,0,0,0.22787115758855692
11,1,3,BOM,BLR,813,0,6.6,0.32037575717751426,8,24,B777,0,0.2782,0,2,4,0,0,0,0,0,1,0,0,0.21213151501212998
19,6,2,CCU,DEL,1347,0,4.8,0.43938024808096154,14,47,A320,0,0.4258,4,1,0,1,0,1,1,0,0,0,0,0.30378308682833655
2,4,1,BLR,HYD,516,0,11.7,0.13476412574365065,4,43,B737,0,0.3239,2,3,1,0,0,1,1,1,0,0,0,0.3471674440102777
16,6,5,DEL,BOM,1120,2,6.1,0.3546700520556768,9,76,B777,1,0.5919,1,0,4,0,0,0,1,0,0,0,0,0.6941345182194869
4,0,10,BLR,DEL,1729,0,5.0,0.38039425122550274,3,70,ATR72,0,0.1522,2,1,3,0,0,0,0,0,0,0,0,0.13313798792892595
18,6,4,BLR,DEL,1730,2,6.5,0.3802930905640429,5,44,A321,1,0.8221,2,1,2,1,0,0,1,0,0,0,0,0.703102581697415
14,5,4,HYD,BLR,488,0,10.9,0.1942471003462656,8,35,A321,0,0.3977,3,2,2,0,0,0,0,1,0,0,0,0.21798648512119295
9,2,2,CCU,DEL,1263,0,9.2,0.42818674792746164,17,87,ATR72,1,0.5213,4,1,3,1,0,1,0,0,0,0,0,0.2298653617746116
5,0,1,DEL,BLR,1752,0,5.8,0.4632924862569672,2,34,A321,0,0.2553,1,2,2,0,0,1,0,0,0,0,0,0.24215237018993852
22,1,7,BLR,HYD,506,0,11.5,0.14952406029564919,13,89,ATR72,0,0.4098,2,3,3,0,1,0,0,1,0,0,0,0.2023334211034772
16,6,1,BOM,BLR,870,1,6.7,0.2849309771480104,17,86,B737,0,0.464,0,2,1,0,0,1,1,0,0,0,0,0.49972584200180364
17,0,3,BLR,BOM,837,2,1.1,0.3203699779629051,14,53,B777,1,0.7281,2,0,4,1,0,0,0,0,0,0,0,0.6121294922870167
5,0,1,BOM,PNQ,118,0,6.6,0.13088344240073407,16,25,B777,0,0.3524,0,8,4,0,0,1,0,0,1,0,0,0.22580920484025696
18,3,11,BOM,BLR,837,2,3.0,0.26097878592090995,2,41,A321,1,0.7244,0,2,2,1,0,1,0,0,0,0,0,0.6713425750723184
6,5,8,HYD,BOM,636,2,13.8,0.2827993382604098,20,31,B777,1,1.0,3,0,4,0,1,0,0,1,0,1,2,0.7489797683911434
16,5,1,MAA,BOM,969,1,6.3,0.25683532003099585,1,81,B737,0,0.3527,5,0,1,0,0,1,0,0,0,0,0,0.41989236201084856
21,4,11,BOM,PNQ,135,0,6.0,0.19820495370159624,20,73,A321,0,0.2293,0,8,2,0,0,1,1,0,0,1,0,0.2193717337955587
23,1,10,PNQ,BOM,126,0,6.9,0.18771042330515736,2,25,B737,0,0.2751,8,0,1,0,0,0,0,0,1,0,0,0.16569864815680507
4,1,10,DEL,CCU,1338,0,5.5,0.4397612378552871,3,29,B737,0,0.3259,1,4,1,0,0,0,0,0,1,0,0,0.2539164332493505
1,3,8,HYD,BLR,523,1,2.9,0.19953596612586041,15,39,A321,0,0.4998,3,2,2,0,1,0,0,0,0,0,1,0.31983758814405117
11,2,4,PNQ,BOM,168,1,4.5,0.09151106842144752,3,25,A321,0,0.4366,8,0,2,0,0,0,0,0,1,0,0,0.3820288739475066
15,5,9,BOM,DEL,1156,0,8.8,0.41660956336116917,1,45,A320,0,0.4166,0,1,0,0,1,0,0,0,0,0,0,0.1458133471764092
21,2,5,BLR,HYD,471,1,5.9,0.1350488944412408,1,64,ATR72,0,0.254,2,3,3,0,0,0,0,0,0,0,0,0.29726711305443426
3,2,1,DEL,CCU,1264,0,11.9,0.41885406057492514,6,67,A320,0,0.3675,1,4,0,0,0,1,0,1,0,0,0,0.3765989212012238
2,3,11,GOI,DEL,1934,2,6.6,0.3058711642155441,9,46,B737,1,0.5223,7,1,1,0,0,1,0,0,0,0,0,0.6870549074754404
10,0,9,DEL,GOI,1891,1,3.7,0.36539940923398007,21,42,ATR72,1,0.6162,1,7,3,0,1,0,0,0,0,1,1,0.377889793231893
13,4,11,BOM,DEL,1145,2,5.6,0.3724771530425053,1,35,B737,1,0.619,0,1,1,0,0,1,1,0,0,0,0,0.7803670035648769
17,5,3,CCU,DEL,1290,2,8.1,0.40002820178676257,10,84,A321,1,0.86,4,1,2,1,0,0,0,0,0,0,0,0.6400098706253669
13,1,1,BOM,PNQ,142,0,11.4,0.13336067890290432,1,73,B777,0,0.3033,0,8,4,0,0,1,0,1,0,0,0,0.2766762376160165
10,2,12,DEL,BOM,1137,0,9.4,0.39362806214689267,18,82,A321,0,0.3575,1,0,2,0,0,1,0,0,0,0,0,0.2177698217514124
3,5,7,DEL,AMD,900,0,1.4,0.17100293495162816,1,74,A321,0,0.2184,1,6,2,0,1,0,0,0,0,0,0,0.05985102723306985
0,5,6,GOI,DEL,1934,0,1.9,0.2985646704901243,21,86,B777,0,0.3694,7,1,4,0,1,0,0,0,0,1,0,0.10449763467154351
2,3,5,BOM,PNQ,70,0,4.2,0.1515005659709723,21,80,B737,0,0.2106,0,8,1,0,0,0,0,0,0,1,0,0.053025198089840304
22,5,7,DEL,AMD,935,1,9.2,0.18735201768996876,7,80,A320,0,0.5249,1,6,0,0,1,0,0,0,0,0,1,0.31557320619148904
2,6,6,DEL,AMD,880,2,9.8,0.23379083748518037,16,86,A320,1,0.8435,1,6,0,0,1,0,1,0,0,0,2,0.6518267931198132
14,4,7,DEL,CCU,1267,1,6.0,0.44893764489706706,13,36,B777,1,0.5996,1,4,4,0,1,0,1,0,0,0,1,0.4771281757139735
11,1,6,BLR,DEL,1722,0,6.4,0.42324138648126686,19,29,ATR72,1,0.5193,2,1,3,0,1,0,0,0,1,1,0,0.2481344852684434
8,1,12,DEL,BOM,1108,0,1.8,0.33910328691273983,19,34,ATR72,0,0.4556,1,0,3,1,0,1,0,0,0,1,0,0.19868615041945892
8,6,1,BOM,MAA,1026,2,9.8,0.3111864740417496,10,84,B777,1,0.8245,0,5,4,1,0,1,1,0,0,0,0,0.7589152659146123
12,5,1,BOM,PNQ,103,0,13.3,0.169662727121739,21,83,B777,0,0.4679,0,8,4,0,0,1,0,1,0,1,0,0.2893819544926086
6,4,5,DEL,GOI,1875,2,3.7,0.3507805063958779,21,84,A320,1,0.6403,1,7,0,0,0,0,1,0,0,1,0,0.6927731772385572
2,6,5,BOM,MAA,996,1,12.5,0.34313165197032963,9,75,A320,1,0.5873,0,5,0,0,0,0,1,1,0,0,0,0.5900960781896154
8,2,12,HYD,BLR,500,0,7.9,0.19105617954093382,19,85,A320,0,0.3264,3,2,0,1,0,1,0,0,0,1,0,0.14686966283932684
10,4,9,BOM,BLR,812,2,3.6,0.23669736120252718,6,76,ATR72,1,0.5947,0,2,3,0,1,0,1,0,0,0,2,0.6528440764208845
16,4,2,PNQ,BOM,135,0,13.9,0.11315484359650489,10,86,A321,0,0.2953,8,0,2,0,0,1,1,1,0,0,0,0.3396041952587767
7,2,7,AMD,DEL,901,0,5.8,0.17453192789608946,11,49,A321,0,0.3698,6,1,2,1,1,0,0,0,0,0,0,0.061086174763631304
8,3,12,DEL,GOI,1947,1,8.1,0.3066463325776272,8,77,B777,1,0.5727,1,7,4,1,0,1,0,0,0,0,0,0.4373262164021695
19,0,3,BOM,HYD,652,1,10.6,0.21698810060507354,9,25,B777,1,0.7868,0,3,4,1,0,0,0,1,1,0,0,0.5759458352117757
22,6,3,HYD,BLR,470,1,12.6,0.19788067545119406,10,61,B777,1,0.5292,3,2,4,0,0,0,1,1,0,0,0,0.5392582364079179
7,2,9,HYD,BLR,489,1,12.2,0.22686396398234257,10,63,A321,1,0.7407,3,2,2,1,1,0,0,1,0,0,1,0.4794023873938199
1,1,12,DEL,GOI,1939,0,13.5,0.34310868626232893,6,86,A321,0,0.3372,1,7,2,0,0,1,0,1,0,0,0,0.3500880401918151
12,3,5,BOM,DEL,1110,1,11.7,0.3363140292927391,21,23,ATR72,1,0.7845,0,1,3,0,0,0,0,1,1,1,0,0.6177099102524587
11,0,12,PNQ,BOM,77,0,4.4,0.09336764038744641,21,54,B777,0,0.1873,8,0,4,0,0,1,0,0,0,1,0,0.11267867413560624
17,5,9,AMD,DEL,895,0,7.7,0.243622888252855,7,37,B737,0,0.4674,6,1,1,1,1,0,0,0,0,0,0,0.08526801088849924
21,4,6,BOM,DEL,1145,2,12.7,0.4233571083457648,10,86,B777,1,0.8693,0,1,4,0,1,0,1,1,0,0,2,0.8681749879210177
15,4,1,BLR,HYD,484,0,5.7,0.20837382510752364,11,49,ATR72,0,0.1333,2,3,3,0,0,1,1,0,0,0,0,0.22293083878763328
21,5,8,BOM,BLR,843,1,1.5,0.31371196278306523,11,77,A321,1,0.5255,0,2,2,0,1,0,0,0,0,0,1,0.3597991869740728
20,4,10,DEL,BLR,1772,1,13.9,0.4456730167068568,11,85,B737,1,0.7783,1,2,1,1,0,0,1,1,0,0,0,0.6259855558473999
15,2,7,PNQ,BOM,93,0,5.8,0.15185270587181857,5,70,B777,0,0.2107,8,0,4,0,1,0,0,0,0,0,0,0.053148447055136494
21,0,10,BLR,BOM,878,2,7.6,0.34492006931808916,18,46,B737,1,0.638,2,0,1,0,0,0,0,0,0,0,0,0.6207220242613312
20,3,5,BOM,MAA,1051,1,10.1,0.3348638956768816,10,41,A321,1,0.7539,0,5,2,1,0,0,0,1,0,0,0,0.5172023634869085
3,0,8,BOM,HYD,645,0,8.5,0.24529110702676107,14,33,B737,0,0.4181,0,3,1,0,1,0,0,0,0,0,0,0.08585188745936637
0,6,11,HYD,BLR,492,0,6.9,0.2085700542933644,6,22,ATR72,0,0.2834,3,2,3,0,0,1,1,0,1,0,0,0.32299951900267754
12,1,5,DEL,AMD,888,0,13.0,0.20831908042770977,8,59,A321,0,0.2833,1,6,2,0,0,0,0,1,0,0,0,0.22291167814969842
